Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
WRB322DMBM,Whirlpool,REFRIGERATORS,Bottom-Freezer Refrigerators,51877,22.07-cu ft Bottom-Freezer Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049288505.jpg,No,wex,1259.0,1,1259.0,Scratch and Dent,Front Dent
RS25J500DSG,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,730752,24.5-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black Stainless Steel),http://images.lowes.com/product/converted/887276/887276179285.jpg,No,wex,999.0,1,999.0,Scratch and Dent,Front Scratch
NX58F5500SB,Samsung,FREESTANDING RANGES,Freestanding Gas Ranges,496654,5-Burner Freestanding 5.8-cu ft Gas Range (Black) (Common: 30-in; Actual: 29-in),http://images.lowes.com/product/converted/887276/887276982618.jpg,No,,949.0,1,949.0,Scratch and Dent,Side Dent
SHP865FWF5N,BOSCH,DISHWASER,Built-In Dishwashers,734235,44 decibel built in dishwasher,http://images.lowes.com,No,,809.0,1,809.0,Scratch and Dent,Front Dent
WRT311FZDM,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623786,20.5-cu ft Top-Freezer Refrigerator (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049322711.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
NE59J7630SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,670657,Smooth Surface Freestanding 5-Element 5.9-cu ft Self-Cleaning Convection Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276093697.jpg,No,,699.0,1,699.0,Scratch and Dent,Front Scratch
NE59J7630SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,670657,Smooth Surface Freestanding 5-Element 5.9-cu ft Self-Cleaning Convection Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276093697.jpg,No,,699.0,1,699.0,Scratch and Dent,Front Dent
FFTR1814QS,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,623742,18-cu ft Top-Freezer Refrigerator (Stainless),http://images.lowes.com/product/converted/012505/012505640742.jpg,No,,679.0,1,679.0,Scratch and Dent,Rear Dent
WRT311FZDW,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623784,20.5-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/883049/883049303192.jpg,No,,629.0,1,629.0,Scratch and Dent,Side Dent
WRT311FZDW,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623784,20.5-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/883049/883049303192.jpg,No,,629.0,1,629.0,Scratch and Dent,Side Dent
SHX5AVF5UC,Bosch,SOS DISHWASHERS,Built-In Dishwashers,534296,Ascenta 24-in 46-Decibel Built-in Dishwasher (Stainless) ENERGY STAR,http://images.lowes.com/product/converted/825225/825225917687.jpg,Yes,,629.0,1,629.0,Scratch and Dent,Front Dent
FFTR2021TW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,852901,20.4 cu ft top freezer refrigerator,http://images.lowes.com,No,,549.0,1,549.0,Scratch and Dent,Side Dent
WRT318FZDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623781,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049326948.jpg,Yes,,499.0,1,499.0,Scratch and Dent,Front Scratch
FFTR1814TW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,852884,18-cu ft Top Freezer Refrigerator white,http://images.lowes.com,No,,449.0,1,449.0,Scratch and Dent,Top Dent
JB250DFBB,GE,FREESTANDING RANGES,Freestanding Electric Ranges,516659,Freestanding 5.3-cu ft Self-Cleaning Electric Range (Black) (Common: 30-in; Actual: 29.87-in),http://images.lowes.com/product/converted/084691/084691140139.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
WFE320M0ES,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,673897,Smooth Surface Freestanding 4 4.8-cu ft Electric Range (Black-On-Stainless) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049354682.jpg,No,,429.0,1,429.0,Scratch and Dent,Side Dent
FGMV175QF,Frigidaire,OTR MICROWAVES,Over-the-Range Microwaves,594072,Gallery 1.7-cu ft Over-the-Range Microwave with Sensor Cooking Controls (Smudge-Proof Stainless Steel) (Common: 30-in; Actual: 29.94-in),http://images.lowes.com/product/converted/012505/012505563355.jpg,No,wex,339.0,1,339.0,Scratch and Dent,Side Scratch
FFBD2406NW,Frigidaire,DISHWASHERS,Built-In Dishwashers,175050,60-Decibel Built-in Dishwasher with Hard Food Disposer (White) (Common: 24-in; Actual: 24-in),http://images.lowes.com/product/converted/012505/012505113185.jpg,No,,319.0,1,319.0,Scratch and Dent,Front Scratch
