Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
DV45H7000EW,Samsung,LAUNDRY,Electric Dryers,565955,7.4-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963877.jpg,No,,699.0,1,699.0,Scratch and Dent,Front Dent
DV45H7000EW,Samsung,LAUNDRY,Electric Dryers,565955,7.4-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963877.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
WTW8040DW,Whirlpool,LAUNDRY,Top-Load Washers,670298,5.3-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346458.jpg,No,,629.0,1,629.0,Scratch and Dent,Top Dent
WTW8040DW,Whirlpool,LAUNDRY,Top-Load Washers,670298,5.3-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346458.jpg,No,,629.0,1,629.0,Scratch and Dent,Side Dent
WTW5000DW,Whirlpool,LAUNDRY,Top-Load Washers,629986,Cabrio 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330839.jpg,No,,469.0,1,469.0,Scratch and Dent,Front Dent
MEDC215EW,Maytag,LAUNDRY,Electric Dryers,670008,7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049348469.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
RTW4516FW,Roper,LAUNDRY,Top-Load Washers,794808,3.5-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049415710.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
WA40J3000AW,Samsung,LAUNDRY,Top-Load Washers,669552,4-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/887276/887276086989.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Scratch
RED4516FW,Roper,LAUNDRY,Electric Dryers,794809,6.5-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049414768.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
RED4516FW,Roper,LAUNDRY,Electric Dryers,794809,6.5-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049414768.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Scratch
WE357A0V,Samsung,LAUNDRY,Laundry Pedestals,782476,14.2-in x 27-in Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/887276/887276139043.jpg,No,,279.0,1,279.0,Scratch and Dent,Top Dent
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,229.0,1,229.0,Scratch and Dent,Top Dent
