Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
WRS325FDAB,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,623790,24.5-cu ft Side-By-Side Refrigerator Single (Black),http://images.lowes.com/product/converted/883049/883049244617.jpg,No,,1078.0,1,1078.0,Scratch and Dent,Front Scratch
WRS325FDAM,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,486058,24.5-cu ft Side-By-Side Refrigerator Single (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049260891.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
RT21M6213SG,Samsung,SOS REFRIGERATION,Top-Freezer Refrigerators,490498,TopMount Refrigerator RT21M6213SG,http://images.lowes.com/product/converted/887276/887276213842.jpg,No,,949.0,1,949.0,Scratch and Dent,Side Scratch
FFHS2311LW,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,184106,22.07-cu ft Side-by-Side Refrigerator with Single Ice Maker (White),http://images.lowes.com/product/converted/012505/012505698354.jpg,No,,899.0,1,899.0,Scratch and Dent,Front Scratch
FFHS2611LW,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,72092,26-cu ft Side-by-Side Refrigerator with Single Ice Maker (White),http://images.lowes.com/product/converted/012505/012505698323.jpg,No,,887.0,1,887.0,Scratch and Dent,Side Dent
FFHS2611LW,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,72092,26-cu ft Side-by-Side Refrigerator with Single Ice Maker (White),http://images.lowes.com/product/converted/012505/012505698323.jpg,No,,887.0,1,887.0,Scratch and Dent,Side Dent
WRT311FZDW,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623784,20.5-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/883049/883049303192.jpg,No,,849.0,1,849.0,Scratch and Dent,Rear Dent
GTE18GSHSS,GE,SOS REFRIGERATION,Top-Freezer Refrigerators,658476,17.5-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691259183.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Scratch
NE59M4310SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,838770,Smooth Surface Freestanding 5-Element 5.9 Cu. Feet self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276197197.jpg,No,,699.0,1,699.0,Scratch and Dent,Top Dent
WFE515S0ES,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,683187,Smooth Surface Freestanding 4-Element 5.3-cu ft Self-Cleaning Electric Range (Black-On-Stainless) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049355962.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
WRT318FZDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623781,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049326948.jpg,No,,649.0,1,649.0,Scratch and Dent,Side Dent
GTS21FGKWW,GE,REFRIGERATORS,Top-Freezer Refrigerators,749812,GE 20.8-cu ft Top-Freezer Refrigerator (White),https://mobileimages.lowes.com/product/converted/084691/084691822417.jpg,No,,599.0,1,599.0,Scratch and Dent,Side Dent
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,549.0,1,549.0,Scratch and Dent,Side Dent
WRT111SFDM,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,651430,24.5-in 10.72-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049342337.jpg,No,,467.0,1,467.0,Scratch and Dent,Front Scratch
WDF520PADM,Whirlpool,DISHWASHERS,Built-In Dishwashers,625597,55-Decibel Built-In Dishwasher (Monochromatic Stainless Steel) (Common: 24-in; Actual: 23.875-in) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049340821.jpg,No,,449.0,1,449.0,Scratch and Dent,Front Dent
TEF351EW,Tappan,FREESTANDING RANGES,Freestanding Electric Ranges,225436,Freestanding 4 5.3-cu ft Self-Cleaning Electric Range (White) (Common: 30-in; Actual: 29.88-in),http://images.lowes.com/product/converted/012505/012505540967.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
SHE3ARF6UC,Bosch,DISHWASHERS,Built-In Dishwashers,353023,Ascenta 24-in Built-in Dishwasher Stainless Steel with Hard Food Disposer and Stainless Steel Tub (Black) ENERGY STAR,http://images.lowes.com/product/converted/825225/825225899068.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
FFBD2406NB,Frigidaire,DISHWASHERS,Built-In Dishwashers,175052,60-Decibel Built-in Dishwasher with Hard Food Disposer (Black) (Common: 24-in; Actual: 24-in),http://images.lowes.com/product/converted/012505/012505113161.jpg,No,,319.0,1,319.0,Scratch and Dent,Front Scratch
FFBD2406NB,Frigidaire,DISHWASHERS,Built-In Dishwashers,175052,60-Decibel Built-in Dishwasher with Hard Food Disposer (Black) (Common: 24-in; Actual: 24-in),http://images.lowes.com/product/converted/012505/012505113161.jpg,No,,319.0,1,319.0,Scratch and Dent,Rear Scratch
