Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF263BEAEBC,Samsung,SOS REFRIGERATION,French Door Refrigerators,580484,24.6-cu ft French Door Refrigerator with Single Ice Maker (Black) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590069.jpg,No,,1399.0,1,1399.0,Scratch and Dent,Front Dent
WRS325FDAB,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,623790,24.5-cu ft Side-By-Side Refrigerator Single (Black),http://images.lowes.com/product/converted/883049/883049244617.jpg,No,,1198.0,1,1198.0,Scratch and Dent,Side Dent
RF261BEAESR,Samsung,SOS REFRIGERATION,French Door Refrigerators,121872,25.5-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590137.jpg,No,,1049.0,1,1049.0,Scratch and Dent,Side Dent
RS25J500DSG,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,730752,24.5-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black Stainless Steel),http://images.lowes.com/product/converted/887276/887276179285.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
RS25J500DSR,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,712177,24.52-cu ft Side-by-Side Refrigerator with Single Ice Maker (Stainless Steel),http://images.lowes.com/product/converted/887276/887276099453.jpg,No,WEX,999.0,1,999.0,Scratch and Dent,Side Dent
WRS322FDAW,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,714641,21.2-cu ft Side-By-Side Refrigerator Single (White),http://images.lowes.com/product/converted/883049/883049244525.jpg,No,,899.0,1,899.0,Scratch and Dent,Front Scratch
WRT311FZDM,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623786,20.5-cu ft Top-Freezer Refrigerator (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049322711.jpg,No,,649.0,1,649.0,Scratch and Dent,Side Dent
KDTE104ESS,KitchenAid,DISHWASHERS,Built-In Dishwashers,486970,24-in 46-Decibel Built-in Dishwasher (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049363523.jpg,No,,649.0,1,649.0,Scratch and Dent,Rear Dent
FFEF3015LS,Frigidaire,FREESTANDING RANGES,Freestanding Electric Ranges,632501,Freestanding 5.3-cu ft Self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.88-in),http://images.lowes.com/product/converted/012505/012505502941.jpg,No,,599.0,1,599.0,Scratch and Dent,Side Dent
FFTR1814QW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,623739,18-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/012505/012505638060.jpg,No,,579.0,1,579.0,Scratch and Dent,Side Dent
FFTR1821QW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,623740,18-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/012505/012505638107.jpg,No,,553.0,1,553.0,Scratch and Dent,Side Dent
DW80M2020US,Samsung,DISHWASHERS,Built-In Dishwashers,838390,SM DW DW80M2020US,http://images.lowes.com/product/converted/887276/887276196381.jpg,No,,499.0,1,499.0,Scratch and Dent,Front Scratch
DW80K5050US,Samsung,DISHWASHERS,Built-In Dishwashers,804997,48-Decibel Built-in Dishwasher (Stainless Steel) (Common: 24-in; Actual: 23.875-in) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276166391.jpg,No,WEX,499.0,1,499.0,Scratch and Dent,Front Dent
WRT318FZDB,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623780,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (Black),http://images.lowes.com/product/converted/883049/883049326955.jpg,No,,479.0,1,479.0,Scratch and Dent,Front Dent
WRT318FZDB,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623780,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (Black),http://images.lowes.com/product/converted/883049/883049326955.jpg,No,,479.0,1,479.0,Scratch and Dent,Side Scratch
FFBD2406NB,Frigidaire,DISHWASHERS,Built-In Dishwashers,175052,60-Decibel Built-in Dishwasher with Hard Food Disposer (Black) (Common: 24-in; Actual: 24-in),http://images.lowes.com/product/converted/012505/012505113161.jpg,No,,319.0,1,319.0,Scratch and Dent,Side Dent
