Model Number,Slice,Color Code,Gas? (disregard),Char Count,CARTON_DESC,PRODUCT_DESC,LINE_DESC,LENGTH,WIDTH,HEIGHT,WEIGHT,POINTS,BRAND_CD,BRAND_DESC,UPC_CD,Column1,Flat UPC,,backup
GLD2160SCB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10735-1,0-12505-10735-1,012505107351,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2160SCC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10736-8,0-12505-10736-8,012505107368,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2160SCQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10737-5,0-12505-10737-5,012505107375,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2160SCS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10734-4,0-12505-10734-4,012505107344,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2161SCB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10739-9,0-12505-10739-9,012505107399,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2161SCC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10740-5,0-12505-10740-5,012505107405,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2161SCQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10741-2,0-12505-10741-2,012505107412,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2161SCS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10738-2,0-12505-10738-2,012505107382,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2162RDC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10844-0,0-12505-10844-0,012505108440,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2220RFB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10948-5,0-12505-10948-5,012505109485,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2220RFC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10950-8,0-12505-10950-8,012505109508,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2220RFQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10949-2,0-12505-10949-2,012505109492,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2220RFS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10947-8,0-12505-10947-8,012505109478,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2355RCC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10724-5,0-12505-10724-5,012505107245,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2355RDB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10751-1,0-12505-10751-1,012505107511,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2355RDC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10753-5,0-12505-10753-5,012505107535,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2355RDQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10752-8,0-12505-10752-8,012505107528,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2355RDS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10750-4,0-12505-10750-4,012505107504,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2450RDC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10792-4,0-12505-10792-4,012505107924,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2451RDB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10825-9,0-12505-10825-9,012505108259,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2451RDQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10826-6,0-12505-10826-6,012505108266,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2451RDS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10824-2,0-12505-10824-2,012505108242,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2555NDB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10762-7,0-12505-10762-7,012505107627,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2860RDB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FG,GALLERY,0-12505-10836-5,0-12505-10836-5,012505108365,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2860RDS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FG,GALLERY,0-12505-10835-8,0-12505-10835-8,012505108358,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD2870RFS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10967-6,0-12505-10967-6,012505109676,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD3451RDB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10842-6,0-12505-10842-6,012505108426,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD3451RDQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10841-9,0-12505-10841-9,012505108419,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD3451RDS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10840-2,0-12505-10840-2,012505108402,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD4350RFB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10960-7,0-12505-10960-7,012505109607,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD4350RFC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10961-4,0-12505-10961-4,012505109614,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLD4350RFS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10959-1,0-12505-10959-1,012505109591,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB653AB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10595-1,0-12505-10595-1,012505105951,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB653AQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10597-5,0-12505-10597-5,012505105975,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB653AS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10596-8,0-12505-10596-8,012505105968,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB653JB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10537-1,0-12505-10537-1,012505105371,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB653JS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10538-8,0-12505-10538-8,012505105388,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB653JT,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10560-9,0-12505-10560-9,012505105609,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB656JB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,82,0.48,FG,GALLERY,0-12505-10532-6,0-12505-10532-6,012505105326,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB656JS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,82,0.48,FG,GALLERY,0-12505-10533-3,0-12505-10533-3,012505105333,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB656JT,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,82,0.48,FG,GALLERY,0-12505-10534-0,0-12505-10534-0,012505105340,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB756AB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10592-0,0-12505-10592-0,012505105920,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB756AQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10594-4,0-12505-10594-4,012505105944,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB756AS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,FG,GALLERY,0-12505-10593-7,0-12505-10593-7,012505105937,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB953CB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10726-9,0-12505-10726-9,012505107269,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB954BB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,74,0.48,FG,GALLERY,0-12505-10662-0,0-12505-10662-0,012505106620,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB957AQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,79,0.48,FG,GALLERY,0-12505-10601-9,0-12505-10601-9,012505106019,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB957JB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,83,0.48,FG,GALLERY,0-12505-10528-9,0-12505-10528-9,012505105289,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB957JS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,83,0.48,FG,GALLERY,0-12505-10529-6,0-12505-10529-6,012505105296,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB958AB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FG,GALLERY,0-12505-10602-6,0-12505-10602-6,012505106026,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB958AQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FG,GALLERY,0-12505-10604-0,0-12505-10604-0,012505106040,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB958JB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,84,0.48,FG,GALLERY,0-12505-10526-5,0-12505-10526-5,012505105265,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB958JS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,84,0.48,FG,GALLERY,0-12505-10527-2,0-12505-10527-2,012505105272,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB958JT,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,84,0.48,FG,GALLERY,0-12505-10554-8,0-12505-10554-8,012505105548,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GLDB998JC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,98,0.48,FP,FRIG PROF,0 12505 10531 9,012505105319,012505105319,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GPDB698JC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,83,0.48,FP,FRIG PROF,0-12505-10556-2,0-12505-10556-2,012505105562,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GPDB998JC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,84,0.48,FP,FRIG PROF,0 12505 10531 9,012505105319,012505105319,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5712BB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,76,0.48,FG,GALLERY,0-12505-10657-6,0-12505-10657-6,012505106576,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5712BC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,76,0.48,FG,GALLERY,0-12505-10658-3,0-12505-10658-3,012505106583,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5712BQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,76,0.48,FG,GALLERY,0-12505-10660-6,0-12505-10660-6,012505106606,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5712BS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10659-0,0-12505-10659-0,012505106590,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5755DB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10796-2,0-12505-10796-2,012505107962,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5755DC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10799-3,0-12505-10799-3,012505107993,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5755DQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10798-6,0-12505-10798-6,012505107986,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB5755DS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10797-9,0-12505-10797-9,012505107979,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB6400NDB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10848-8,0-12505-10848-8,012505108488,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
GSB6400NDQ,,Q,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FG,GALLERY,0-12505-10849-5,0-12505-10849-5,012505108495,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
NGS5712AB,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,76,0.48,FG,GALLERY,0-12505-10589-0,0-12505-10589-0,012505105890,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
NGS5712AQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,76,0.48,FG,GALLERY,0-12505-10591-3,0-12505-10591-3,012505105913,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
NGS5712AS,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,76,0.48,FG,GALLERY,0-12505-10590-6,0-12505-10590-6,012505105906,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD2850RES,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10884-6,0-12505-10884-6,012505108846,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD2851RDC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10839-6,0-12505-10839-6,012505108396,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD3461RDC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,73,0.48,FP,FRIG PROF,0-12505-10843-3,0-12505-10843-3,012505108433,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD4350RFB,,B,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10960-7,0-12505-10960-7,012505109607,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD4350RFC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10961-4,0-12505-10961-4,012505109614,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD4350RFS,,S,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,78,0.48,FP,FRIG PROF,0-12505-10959-1,0-12505-10959-1,012505109591,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLD5500RGC,,C,Electric,10,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,122,0.48,FP,FRIG PROF,0 12505 10943 0,012505109430,012505109430,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLDB999AC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,80,0.48,FP,FRIG PROF,0 12505 10619 4,012505106194,012505106194,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
PLDS999CC,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,80,0.48,FP,FRIG PROF,0 12505 10687 3,012505106873,012505106873,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
WDB11NRB,,,Electric,8,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,F,FRIGIDAIRE,0-12505-10852-5,0-12505-10852-5,012505108525,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
WDB11NRDQ,,,Electric,9,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,F,FRIGIDAIRE,0-12505-10854-9,0-12505-10854-9,012505108549,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
WDB11NRQ,,,Electric,8,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,F,FRIGIDAIRE,0-12505-10854-9,0-12505-10854-9,012505108549,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
WDB11NRS,,,Electric,8,"24"" UNDERCOUNTER DW",UNDERCOUNTER D/W,24 UNDERCOUNTER,2.29,2.12,2.93,75,0.48,F,FRIGIDAIRE,0-12505-10853-2,0-12505-10853-2,012505108532,,UNDERCOUNTER D/W - 24 UNDERCOUNTER
SS-SEARS-R,,R,Electric,10,UPRIGHT FREEZER - 15 CUBE,UPRIGHT FREEZER,ALL REFRIGERATOR,2.65,2.92,5.42,211,1.35,F,FRIGIDAIRE, ,,,,UPRIGHT FREEZER - ALL REFRIGERATOR
EILFU17GS,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,224,1.35,EB,ELEC PR BR,0-12505-22528-4,0-12505-22528-4,012505225284,,UPRIGHT FREEZER - LARGE UPRIGHT
EILFU21GS,,,Electric,9,UPRIGHT FREEZER - 20 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,2.92,6.13,268,1.38,EB,ELEC PR BR,0-12505-22529-1,0-12505-22529-1,012505225291,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH17F1RW,,W,Electric,10,UPRIGHT FRZ-17CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,3.13,5.85,191,1.4,F,FRIGIDAIRE,0-12505-21856-9,0-12505-21856-9,012505218569,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH17F2QW,,W,Electric,10,UPRIGHT FRZ-17CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,3.13,5.85,191,1.4,F,FRIGIDAIRE,0-12505-22915-2,0-12505-22915-2,012505229152,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH17F4QT,,T,Electric,10,UPRIGHT FRZ-17CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,3.13,5.85,191,1.4,F,FRIGIDAIRE,0-12505-22916-9,0-12505-22916-9,012505229169,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH17F4QW,,W,Electric,10,UPRIGHT FRZ-17CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,3.13,5.85,191,1.4,F,FRIGIDAIRE,0-12505-21834-7,0-12505-21834-7,012505218347,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH17F6Q,,,Electric,9,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,215,1.35,F,FRIGIDAIRE,0-00000-00000-0,0-00000-00000-0,,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH17F6QW,,W,Electric,10,UPRIGHT FRZ-17CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.63,3.13,5.85,215,1.4,F,FRIGIDAIRE,0-12505-22910-7,0-12505-22910-7,012505229107,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH20D1RW,,W,Electric,10,UPRIGHT FRZ-20CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,3.08,6.33,240,1.47,F,FRIGIDAIRE,0-12505-21857-6,0-12505-21857-6,012505218576,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH20F2QW,,W,Electric,10,UPRIGHT FRZ-20CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,3.08,6.33,240,1.47,F,FRIGIDAIRE,0-12505-22919-0,0-12505-22919-0,012505229190,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH20F4QT,,T,Electric,10,UPRIGHT FREEZER - 17 CUBE,UPRIGHT FREEZER,LARGE UPRIGHT,2.65,2.92,5.65,240,1.35,F,FRIGIDAIRE,0-12505-22977-0,0-12505-22977-0,012505229770,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH21F4QT,,T,Electric,10,UPRIGHT FREEZER 21CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,3.08,6.33,240,1.47,F,FRIGIDAIRE,0-12505-22918-3,0-12505-22918-3,012505229183,,UPRIGHT FREEZER - LARGE UPRIGHT
FFFH21F4QW,,W,Electric,10,UPRIGHT FREEZER 21CF 2014,UPRIGHT FREEZER,LARGE UPRIGHT,2.79,3.08,6.33,240,1.47,F,FRIGIDAIRE,0-12505-21836-1,0-12505-21836-1,012505218361,,UPRIGHT FREEZER - LARGE UPRIGHT
